TF	Gene	Region	importance	rho	importance_x_rho	importance_x_abs_rho	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name
7.4025	7.9494	chr2:60000-61000	0.3335596735154327	0.44512024902333025	0.14847416493933013	0.14847416493933013	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	7.9835	chr3:472000-473000	0.26234752532720135	0.17875852847662851	0.046896857576975544	0.046896857576975544	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	7.0914	chr4:53000-54000	0.10375573444384067	0.12808628874261035	0.01328968696067538	0.01328968696067538	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	7.0914	chr1:16000-17000	0.07620400712080651	0.15964751803777663	0.012165780601369816	0.012165780601369816	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	7.9835	chr2:242000-243000	0.4067863010594775	-0.006863858961944774	0.0027921237981234598	0.0027921237981234598	False	7.4025_direct_-/-	7.4025_direct_-/-_(7g)	7.4025_direct_-/-_(18r)
7.4025	6.7904	chr4:229000-230000	0.40455890871736083	0.5529638673366466	0.22370645872984524	0.22370645872984524	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	6.8642	chr3:35000-36000	0.011487007531059785	0.2850157589276269	0.0032739781692723707	0.0032739781692723707	False	7.4025_direct_+/+	7.4025_direct_+/+_(7g)	7.4025_direct_+/+_(18r)
7.4025	7.0138	chr2:193000-194000	0.5812267792743396	-0.00012411385074864723	7.213829373397232e-05	7.213829373397232e-05	False	7.4025_direct_-/-	7.4025_direct_-/-_(7g)	7.4025_direct_-/-_(18r)
6.6822	7.0592	chr1:6000-7000	0.026816141889134736	0.06492006722192847	0.001740905734075399	0.001740905734075399	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.1483	chr4:476000-477000	1.2401311587395323	0.3346832808140513	0.4150511648466777	0.4150511648466777	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.9043	chr3:190000-191000	0.024825206204339242	0.44425949346928073	0.011028833533610198	0.011028833533610198	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.182	chr3:458000-459000	0.0038389248002058574	0.27687493283322756	0.0010629020462088084	0.0010629020462088084	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.2304	chr2:136000-137000	0.23652224229113772	0.0485403942935094	0.011480882899996788	0.011480882899996788	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.2304	chr4:452000-453000	0.21503615694711745	0.2673170777849775	0.05748283709321522	0.05748283709321522	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.5664	chr3:498000-499000	0.2718938349133945	0.3833184953559581	0.10422193569556365	0.10422193569556365	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.8576	chr2:479000-480000	0.31034595950063315	-0.039057552302654924	0.012121353545113607	0.012121353545113607	False	6.6822_direct_-/-	6.6822_direct_-/-_(10g)	6.6822_direct_-/-_(33r)
6.6822	7.1483	chr1:192000-193000	0.38023777420493343	0.16430846789793882	0.06247628611653502	0.06247628611653502	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.182	chr2:3000-4000	0.15197447120358448	-0.05153627109538811	0.007832197547526183	0.007832197547526183	False	6.6822_direct_-/-	6.6822_direct_-/-_(10g)	6.6822_direct_-/-_(33r)
6.6822	7.9043	chr1:39000-40000	0.0047849084457948195	0.25367575230065353	0.0012138152496767517	0.0012138152496767517	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8496	chr1:487000-488000	0.21409582529810137	0.21414628683934486	0.04584782601539348	0.04584782601539348	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8496	chr2:280000-281000	0.18837608869837216	0.1089702233214237	0.020527384453877934	0.020527384453877934	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.1794	chr1:226000-227000	0.1269743721799568	0.22067667573211752	0.02802028235584553	0.02802028235584553	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.1794	chr2:375000-376000	0.1432253610148442	0.027555620157377947	0.003946663645028375	0.003946663645028375	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.2304	chr3:96000-97000	0.6187385663695345	0.35920564473097005	0.22225438565268474	0.22225438565268474	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.2304	chr1:143000-144000	0.27872885069455483	0.28606166315066195	0.0797336385977569	0.0797336385977569	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.9043	chr2:437000-438000	0.3820584583393458	0.29742460472888593	0.11363358595490747	0.11363358595490747	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.5664	chr4:263000-264000	0.08305753608207572	0.26906607613696043	0.022347965327208126	0.022347965327208126	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.182	chr1:153000-154000	0.9775246873502643	0.11361774313125186	0.11106414883181961	0.11106414883181961	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8496	chr2:428000-429000	0.012222390758954664	0.30442519957389336	0.0037208037460648834	0.0037208037460648834	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.182	chr1:250000-251000	0.6471390195116774	0.24615149801016709	0.15929423907363013	0.15929423907363013	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.1794	chr3:221000-222000	0.08980939358696405	0.1643148872346237	0.014757020379851934	0.014757020379851934	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8892	chr2:469000-470000	0.5862773752167483	0.4219979619770985	0.24740785749475044	0.24740785749475044	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8496	chr3:146000-147000	0.5096563616429106	0.08979406161108235	0.04576411473784358	0.04576411473784358	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8892	chr4:145000-146000	0.17711578676446033	0.3176004168966122	0.05625204771536407	0.05625204771536407	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.0592	chr2:311000-312000	0.39488806509322755	0.1310514841590505	0.05175066700716321	0.05175066700716321	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.1483	chr3:113000-114000	0.040783888715862984	0.02254157228984166	0.000919332975749483	0.000919332975749483	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8496	chr3:162000-163000	0.42383976012875896	0.27785933354073883	0.11776783327744357	0.11776783327744357	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8496	chr2:349000-350000	0.03192219419348435	0.2080310945923252	0.006640808999859316	0.006640808999859316	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	6.8496	chr2:94000-95000	0.016125586103574355	0.2780752824615462	0.0044841269106094235	0.0044841269106094235	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.9043	chr4:306000-307000	0.6865955161582652	0.24647563897998842	0.1692290685659034	0.1692290685659034	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.6822	7.1794	chr2:396000-397000	0.023559457983321708	0.15913849750944692	0.003749216745602761	0.003749216745602761	False	6.6822_direct_+/+	6.6822_direct_+/+_(10g)	6.6822_direct_+/+_(33r)
6.8412	6.9947	chr1:152000-153000	0.4268940794729543	0.2049991888498703	0.08751294001676771	0.08751294001676771	False	6.8412_direct_+/+	6.8412_direct_+/+_(3g)	6.8412_direct_+/+_(3r)
6.8412	6.8558	chr1:317000-318000	0.07943845375243751	0.07380032572865355	0.005862583762310469	0.005862583762310469	False	6.8412_direct_+/+	6.8412_direct_+/+_(3g)	6.8412_direct_+/+_(3r)
6.8412	6.8558	chr3:30000-31000	0.10325306348645248	0.07225067384984102	0.007460103413956607	0.007460103413956607	False	6.8412_direct_+/+	6.8412_direct_+/+_(3g)	6.8412_direct_+/+_(3r)
7.7375	6.9991	chr2:20000-21000	0.15069930071960064	0.29544576625177554	0.04452347037470916	0.04452347037470916	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	7.7912	chr4:143000-144000	0.16161836280656325	0.1483879188033022	0.023982212497262945	0.023982212497262945	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.803	chr1:283000-284000	0.06516446859757155	0.055547656090081055	0.003619733490950791	0.003619733490950791	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.9094	chr1:267000-268000	1.0323599646161812	0.43268942820994566	0.44669124279661515	0.44669124279661515	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.803	chr1:165000-166000	0.45926152131591047	0.3076313383693944	0.1412832364639777	0.1412832364639777	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.4421	chr4:133000-134000	0.629797443387427	0.10808169642734208	0.06806957608691605	0.06806957608691605	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.4421	chr2:390000-391000	0.08957576412720185	0.005797778641864149	0.0005193404520853517	0.0005193404520853517	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.803	chr3:206000-207000	0.02783216148076852	0.2720089370130025	0.0075705966591580786	0.0075705966591580786	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr1:343000-344000	0.4925939365104397	0.10291390430179304	0.05069476524167891	0.05069476524167891	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.4421	chr4:389000-390000	0.13083640694047435	0.11818310015903848	0.015462652185894798	0.015462652185894798	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr4:249000-250000	0.678222057214087	0.3395384234362926	0.23028244804619014	0.23028244804619014	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr4:444000-445000	0.15540026497191659	0.5618923132419373	0.08731821436348021	0.08731821436348021	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	7.242	chr4:399000-400000	0.00013286384815638873	-0.01852568040899838	2.461393188854946e-06	2.461393188854946e-06	False	7.7375_direct_-/-	7.7375_direct_-/-_(9g)	7.7375_direct_-/-_(34r)
7.7375	8.0477	chr4:134000-135000	0.6732529858743258	0.05059253209973391	0.03406157329908853	0.03406157329908853	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.803	chr2:431000-432000	0.24245798469151061	0.10880773290722234	0.02638130363953729	0.02638130363953729	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.4421	chr1:183000-184000	0.5653781003724585	0.06661387576575137	0.03766202653888746	0.03766202653888746	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr2:383000-384000	0.3438556957076257	0.31636508261047647	0.10878393557862587	0.10878393557862587	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.9317	chr4:34000-35000	0.1453732608035028	0.33865014244876723	0.049230675479348014	0.049230675479348014	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.9991	chr2:65000-66000	0.1556195707692817	0.18644389533223382	0.029014318964155114	0.029014318964155114	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.9094	chr2:420000-421000	0.18861715256115738	0.19982798163868046	0.03769098489873115	0.03769098489873115	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr1:122000-123000	0.061171093466733606	0.12835316260939922	0.007851503306730416	0.007851503306730416	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.803	chr2:231000-232000	0.006740709197479115	0.04920409647778004	0.00033167050568142165	0.00033167050568142165	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr2:91000-92000	0.15462056604436616	0.22358876551779477	0.03457142148552249	0.03457142148552249	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.803	chr3:65000-66000	0.09391949913819832	0.07071726065075906	0.006641729700744711	0.006641729700744711	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr4:114000-115000	0.2979744913051498	0.2782713110028098	0.08291775234087938	0.08291775234087938	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	7.1619	chr4:438000-439000	0.021944043948394023	0.06721269708136665	0.0014749183786436045	0.0014749183786436045	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr3:294000-295000	0.06562856207861183	0.2945223164641792	0.01932907612960594	0.01932907612960594	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.0477	chr3:445000-446000	0.011221147774607181	0.20426863717747384	0.002292128563486052	0.002292128563486052	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.9317	chr2:373000-374000	0.0026447875692528007	0.2655846646320561	0.000702415019603036	0.000702415019603036	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.9991	chr3:225000-226000	0.8944374214693517	0.15357488569943084	0.13736312476744933	0.13736312476744933	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.9991	chr1:370000-371000	0.04372513383967585	0.2920799519211171	0.01277123498963693	0.01277123498963693	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	8.4421	chr4:429000-430000	0.31282824478576987	0.37861191740378713	0.11844050157640161	0.11844050157640161	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.7375	6.803	chr1:138000-139000	0.114505085528694	-0.08158358904177992	0.009341735840966833	0.009341735840966833	False	7.7375_direct_-/-	7.7375_direct_-/-_(9g)	7.7375_direct_-/-_(34r)
7.7375	6.9094	chr1:355000-356000	0.8234886184474631	0.201989696462596	0.16633621608060561	0.16633621608060561	False	7.7375_direct_+/+	7.7375_direct_+/+_(9g)	7.7375_direct_+/+_(34r)
7.5995	7.088	chr1:304000-305000	0.14016312016520285	-0.12300851704055721	0.01724125755529902	0.01724125755529902	False	7.5995_direct_-/-	7.5995_direct_-/-_(3g)	7.5995_direct_-/-_(4r)
7.5995	6.9727	chr2:94000-95000	0.17885228515671567	0.005596456962291191	0.0010009391164869908	0.0010009391164869908	False	7.5995_direct_+/+	7.5995_direct_+/+_(3g)	7.5995_direct_+/+_(4r)
7.5995	7.088	chr3:135000-136000	0.4586553891823046	0.08597404173271696	0.039432457570494996	0.039432457570494996	False	7.5995_direct_+/+	7.5995_direct_+/+_(3g)	7.5995_direct_+/+_(4r)
7.5995	6.9646	chr2:57000-58000	0.3941927677389403	-0.07906719998864603	0.031167718400892688	0.031167718400892688	False	7.5995_direct_-/-	7.5995_direct_-/-_(3g)	7.5995_direct_-/-_(4r)
6.6175	6.8449	chr4:423000-424000	0.04501374394170107	0.33090576469857763	0.01489530736097456	0.01489530736097456	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr2:489000-490000	0.47080254322936865	0.11551120828094556	0.05438297063016648	0.05438297063016648	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.9793	chr2:297000-298000	0.05383339696798521	0.28824927776909637	0.015517437795878799	0.015517437795878799	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8109	chr2:58000-59000	0.27609852682614733	-0.14153690471494113	0.03907813088332803	0.03907813088332803	False	6.6175_direct_-/-	6.6175_direct_-/-_(7g)	6.6175_direct_-/-_(27r)
6.6175	7.0175	chr2:345000-346000	0.1736840671879645	0.10302057182113436	0.017893031917924424	0.017893031917924424	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.9793	chr4:380000-381000	1.0266298961001725	0.10889816018518177	0.1117981068764131	0.1117981068764131	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr1:56000-57000	0.002670839301685571	0.09740607473013548	0.0002601559726121676	0.0002601559726121676	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr3:180000-181000	0.03223961482313805	0.06993046764336497	0.002254531341224005	0.002254531341224005	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8109	chr2:111000-112000	0.16465406849706724	0.3311583771069091	0.05452657410753863	0.05452657410753863	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr2:309000-310000	0.20708785710939212	0.34746240578088505	0.07195524503923754	0.07195524503923754	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.4548	chr1:361000-362000	0.4449592777879159	0.2602738781051003	0.11581127682870547	0.11581127682870547	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.9793	chr3:392000-393000	0.23911439190818057	0.19089028844217604	0.04564461524202811	0.04564461524202811	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.4548	chr2:159000-160000	0.020653167414714974	0.07457331777690551	0.0015401752167171698	0.0015401752167171698	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.4548	chr3:231000-232000	0.05170087691420443	0.21210599395801122	0.010966065886388127	0.010966065886388127	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.9793	chr1:12000-13000	0.0819927755949473	0.2748628348198914	0.022536766734778422	0.022536766734778422	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.9793	chr1:453000-454000	0.8798624257455593	0.40200045856322986	0.3537050986222706	0.3537050986222706	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr1:18000-19000	0.16479511844183797	0.2651948548205951	0.043702817510326	0.043702817510326	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr4:183000-184000	0.7289877898432842	0.22448153825410314	0.1636443004324793	0.1636443004324793	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.9793	chr3:45000-46000	0.6763002479688768	0.26471807509921397	0.17902889983144216	0.17902889983144216	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr4:247000-248000	0.2744173323983492	0.2910884764489483	0.07987972319902009	0.07987972319902009	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	7.581	chr4:52000-53000	0.6056221598302866	0.12773510433597873	0.07735920977410245	0.07735920977410245	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8109	chr2:313000-314000	0.1337340886463701	0.17868328082546842	0.023896045717537437	0.023896045717537437	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	8.5945	chr3:280000-281000	0.273153987682236	-0.067173762169845	0.01834878100431129	0.01834878100431129	False	6.6175_direct_-/-	6.6175_direct_-/-_(7g)	6.6175_direct_-/-_(27r)
6.6175	6.8449	chr2:60000-61000	0.06079045623041094	0.19784904350402632	0.012027333619360182	0.012027333619360182	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr3:442000-443000	0.31455514313866134	0.16418559201676283	0.051645422398138685	0.051645422398138685	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8109	chr1:129000-130000	0.2978087842578188	0.318251453128913	0.09477807834460579	0.09477807834460579	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
6.6175	6.8449	chr1:425000-426000	0.18122030991497287	0.11579930053366912	0.0209851851306486	0.0209851851306486	False	6.6175_direct_+/+	6.6175_direct_+/+_(7g)	6.6175_direct_+/+_(27r)
7.2419	7.1725	chr3:109000-110000	0.12551024611384312	0.23434556483456565	0.029412769518073915	0.029412769518073915	False	7.2419_direct_+/+	7.2419_direct_+/+_(3g)	7.2419_direct_+/+_(6r)
7.2419	7.6232	chr3:387000-388000	0.03639207115612838	0.24267088837543108	0.008831296237279575	0.008831296237279575	False	7.2419_direct_+/+	7.2419_direct_+/+_(3g)	7.2419_direct_+/+_(6r)
7.2419	7.6232	chr4:434000-435000	0.964635528451802	0.11528389937435868	0.11120694519496885	0.11120694519496885	False	7.2419_direct_+/+	7.2419_direct_+/+_(3g)	7.2419_direct_+/+_(6r)
7.2419	7.6232	chr1:124000-125000	0.1351796656927394	0.3406873306265983	0.04605399945985533	0.04605399945985533	False	7.2419_direct_+/+	7.2419_direct_+/+_(3g)	7.2419_direct_+/+_(6r)
7.2419	6.8573	chr3:43000-44000	0.01761526127608871	0.2294197188535861	0.004041288289492735	0.004041288289492735	False	7.2419_direct_+/+	7.2419_direct_+/+_(3g)	7.2419_direct_+/+_(6r)
7.2419	7.1725	chr3:449000-450000	0.033415349021369466	0.597221597863023	0.019956368135692872	0.019956368135692872	False	7.2419_direct_+/+	7.2419_direct_+/+_(3g)	7.2419_direct_+/+_(6r)
7.3695	8.5867	chr2:11000-12000	0.01563078054898816	-0.034083560865590334	0.0005327526602181235	0.0005327526602181235	False	7.3695_direct_-/-	7.3695_direct_-/-_(7g)	7.3695_direct_-/-_(28r)
7.3695	7.0855	chr4:215000-216000	0.5188054108614407	0.2120298068811222	0.11000221107383253	0.11000221107383253	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	7.2847	chr1:27000-28000	0.18626733276627527	0.3277103138568243	0.0610417260821096	0.0610417260821096	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	7.7801	chr1:304000-305000	0.3666263628979098	-0.12308188670673592	0.04512506446190318	0.04512506446190318	False	7.3695_direct_-/-	7.3695_direct_-/-_(7g)	7.3695_direct_-/-_(28r)
7.3695	8.177	chr3:420000-421000	1.1504807972319364	0.24238699257324495	0.2788615804543183	0.2788615804543183	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	6.9864	chr1:301000-302000	0.24480687583307226	0.36871979668897875	0.09026514148523447	0.09026514148523447	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	8.5867	chr2:405000-406000	0.4273836760791483	0.09610076632548462	0.04107189878620884	0.04107189878620884	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	7.7801	chr1:213000-214000	0.06877915043612652	0.0847452579028892	0.005828706842051156	0.005828706842051156	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	8.5867	chr2:7000-8000	0.09897005353665349	0.08559128321506788	0.00847097388206614	0.00847097388206614	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	8.177	chr2:323000-324000	0.21813430769852596	0.12093179218773255	0.026379372767613048	0.026379372767613048	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	6.8489	chr2:161000-162000	0.02617575045720627	0.46169587598880224	0.01208523603700414	0.01208523603700414	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	8.5867	chr1:400000-401000	0.4265333407868342	0.2694777192901377	0.11494123187643915	0.11494123187643915	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	7.7801	chr1:350000-351000	0.1087347343470597	0.2258276138360236	0.02455530559869041	0.02455530559869041	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	6.8489	chr4:85000-86000	0.4895266211119729	0.3037714732750593	0.14870422290254579	0.14870422290254579	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	7.7801	chr1:192000-193000	0.06850960806564517	0.213961980880917	0.01465845145110069	0.01465845145110069	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	6.8489	chr3:25000-26000	0.1686278935054467	0.2686529879080328	0.04530238743487582	0.04530238743487582	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	8.177	chr2:105000-106000	0.013955361970977926	0.01728380426760176	0.00024120174478991558	0.00024120174478991558	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
7.3695	6.9864	chr3:305000-306000	0.2587475914314158	0.14415912735716013	0.0373008269865199	0.0373008269865199	False	7.3695_direct_+/+	7.3695_direct_+/+_(7g)	7.3695_direct_+/+_(28r)
